_id,CREATIONDATE,ADDRESS,CATEGORY,CLOSEDDATETIME,DESCRIPTION,DAYS_TO_CLOSE,CLEANED_ADDRESS,geometry,OBJECTID,NEIGHBORHD,WORKGROUP,Status
66,2025-07-30T00:00:00Z,"3131 S 32ND ST, MILWAUKEE, WI, 53215-4232",SCATTERED LITTER AND DEBRIS ON PRIVATE PROPERTY,NA,BAGGED YARD-WASTE,7,"3131 S 32ND ST, MILWAUKEE, WI, 53215-4232","c(-87.954811643788, 42.987717717415)",73,JACKSON PARK,6,OPEN
67,2025-07-30T00:00:00Z,"3214 S 30TH ST, MILWAUKEE, WI, 53215-4316",SCATTERED LITTER AND DEBRIS ON PRIVATE PROPERTY,NA,BAGGEED YARD-WASTE,7,"3214 S 30TH ST, MILWAUKEE, WI, 53215-4316","c(-87.951917456441, 42.986282274586)",151,SOUTHGATE,6,OPEN
68,2025-07-30T00:00:00Z,"1724 W MEINECKE AV, MILWAUKEE, WI, 53206-2037",MISSED COLLECTION: GARBAGE,2025-07-31T00:00:00Z,"I WORK 3RD SHIFT AND USUALLY HAVE NO PROBLEM GETTING MY CAN IN THE ALLEY, BUT ON TUESDAY, THE COLLECTORS RAN A LITTLE EARLIER AND I MISSED THEM. I'M SO SORRY, BUT MY CAN WON'T MAKE IT ANOTHER WEEK. PLEASE MAY I SCHEDULE A PICKUP THIS WEEK?",1,"1724 W MEINECKE AV, MILWAUKEE, WI, 53206-2037","c(-87.934716198563, 43.062448125827)",120,NORTH DIVISION,2,CLOSED
69,2025-07-30T00:00:00Z,"3169 S 29TH ST, MILWAUKEE, WI, 53215-4309",SCATTERED LITTER AND DEBRIS ON PRIVATE PROPERTY,NA,BAG OF YARDWASTE,7,"3169 S 29TH ST, MILWAUKEE, WI, 53215-4309","c(-87.951012294717, 42.986991341685)",151,SOUTHGATE,6,OPEN
70,2025-07-30T00:00:00Z,"2223 E MORGAN AV, MILWAUKEE, WI, 53207-3752","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,6-7 YARD WASTE BAGS ON SIDE OF GARAGE,7,"2223 E MORGAN AV, MILWAUKEE, WI, 53207-3752","c(-87.881779367049, 42.980766521292)",39,FERNWOOD,6,OPEN
71,2025-07-30T00:00:00Z,"6706 W CLEVELAND AV, MILWAUKEE, WI, 53219-2663",SCATTERED LITTER AND DEBRIS ON PRIVATE PROPERTY,NA,BAG OF YARD-WASTE,7,"6706 W CLEVELAND AV, MILWAUKEE, WI, 53219-2663","c(-87.996130486948, 42.995901514308)",38,FAIRVIEW,6,OPEN
72,2025-07-30T00:00:00Z,"2548 S 64TH ST, MILWAUKEE, WI, 53219-2629",SCATTERED LITTER AND DEBRIS ON PRIVATE PROPERTY,NA,BAG OF YARD-WASTE,7,"2548 S 64TH ST, MILWAUKEE, WI, 53219-2629","c(-87.992076830935, 42.998207878786)",38,FAIRVIEW,6,OPEN
73,2025-07-30T00:00:00Z,"6401 W HARRISON AV, MILWAUKEE, WI, 53219-2670",SCATTERED LITTER AND DEBRIS ON PRIVATE PROPERTY,NA,BAG OF YARD-WASTE,7,"6401 W HARRISON AV, MILWAUKEE, WI, 53219-2670","c(-87.992707904425, 42.997316631022)",38,FAIRVIEW,6,OPEN
74,2025-07-30T00:00:00Z,"8918 W BURLEIGH ST, MILWAUKEE, WI, 53222-3630",INFO ONLY: GARBAGE COLLECTION DAY INFORMATION REQUEST,2025-07-30T00:00:00Z,WCB AFTER 3PM,0,"8918 W BURLEIGH ST, MILWAUKEE, WI, 53222-3630","c(-88.024525608879, 43.075427502895)",113,MOUNT MARY,6,CLOSED
75,2025-07-30T00:00:00Z,"2972 N 40TH ST, MILWAUKEE, WI, 53210-1808",WEEDS AND TALL GRASS COMPLAINT,NA,TALL GRASS  FRONT & REAR PROPERTY,7,"2972 N 40TH ST, MILWAUKEE, WI, 53210-1808","c(-87.962957596389, 43.073124658816)",147,SHERMAN PARK,4,OPEN
76,2025-07-30T00:00:00Z,"1439 W MADISON ST, MILWAUKEE, WI, 53204-2226",INFO ONLY: GARBAGE DISPOSAL INFO REQUEST,2025-07-30T00:00:00Z,"PRIVATE PROPERTY GARBAGE ON FRONT LAWN, RESIDENT TO BAG IT UP",0,"1439 W MADISON ST, MILWAUKEE, WI, 53204-2226","c(-87.930501023275, 43.017912727323)",173,WALKER'S POINT,5,CLOSED
77,2025-07-30T00:00:00Z,"2133 S 10TH ST, MILWAUKEE, WI, 53215-2746",SCATTERED LITTER AND DEBRIS ON PRIVATE PROPERTY,NA,SCATTERED TRASH,7,"2133 S 10TH ST, MILWAUKEE, WI, 53215-2746","c(-87.925028730149, 43.00569132576)",86,LINCOLN VILLAGE,5,OPEN
78,2025-07-29T00:00:00Z,"3217 N 39TH ST, MILWAUKEE, WI, 53216-3608",EXTERIOR OF BUILDING IN DISREPAIR,2025-07-29T00:00:00Z,NEW OWNER. PREVIOUS OWNER HAD EXTERIOR CODE VIOLATIONS.,0,"3217 N 39TH ST, MILWAUKEE, WI, 53216-3608","c(-87.962273884547, 43.077477423045)",147,SHERMAN PARK,4,CLOSED
79,2025-07-29T00:00:00Z,"4686 W SCRANTON PL, MILWAUKEE, WI, 53216-2957",GARBAGE SUPERVISOR CALLBACK,NA,WANT G-SUP'V CALL PER REC 5347327 FROM 7/21 & REC 5336281 FROM 7/7- STILL NO G-CART. HAS NONE FOR 1 MONTH. CAUSING LOTS OF ISSUES. PLEASE EXPEDITE AND CALL TO DISCUSS WHEN TO EXPECT.  PUT ADDR ON TOO.,8,"4686 W SCRANTON PL, MILWAUKEE, WI, 53216-2957","c(-87.972030922757, 43.084242750464)",52,GRASSLYN MANOR,6,OPEN
80,2025-07-29T00:00:00Z,"2136 W ATKINSON AV, MILWAUKEE, WI, 53209-6706",BULKY PICKUP & SAN INSPECTOR NOTIFICATION,NA,ILLEGALLY DUMPED. 5 MATTRESSES,8,"2136 W ATKINSON AV, MILWAUKEE, WI, 53209-6706","c(-87.939048971952, 43.092046972873)",142,RUFUS KING,4,OPEN
81,2025-07-29T00:00:00Z,"3404 S 71ST ST, MILWAUKEE, WI, 53219-3903",RECYCLING SUPERVISOR NOTIFICATION,2025-07-30T00:00:00Z,"INITIAL REQUEST 5354219, NOT COMPLETED AS RESOLUTION STATES. PLEASE SEND A CREW TO COLLECT AS SOON AS POSSIBLE.",1,"3404 S 71ST ST, MILWAUKEE, WI, 53219-3903","c(-88.001941744239, 42.982724240507)",135,RIVER BEND,6,CLOSED
82,2025-07-29T00:00:00Z,"2730 S 52ND PL, MILWAUKEE, WI, 53219-3261",OTHER ANIMAL PROBLEM,NA,TENANT DUMPING LARGE QUANTITIES OF NUTS NEXT TO HIS DRIVEWAY WHICH IS ATTRACTING AN OPPOSUM AND SQUIRRELS.,8,"2730 S 52ND PL, MILWAUKEE, WI, 53219-3261","c(-87.979798264792, 42.994891285428)",180,WHITE MANOR,6,OPEN
83,2025-07-29T00:00:00Z,"6041 N 37TH ST, MILWAUKEE, WI, 53209-3662",RECYCLING CART: DELETE,NA,EXTRA CARTS NOT NEEDED.,8,"6041 N 37TH ST, MILWAUKEE, WI, 53209-3662","c(-87.958813667278, 43.127587206255)",37,FAIRFIELD,6,OPEN
84,2025-07-29T00:00:00Z,"219 E BOLIVAR AV, MILWAUKEE, WI, 53207-5015",BROKEN BRANCH DOWN - NOT BLOCKING,2025-07-29T00:00:00Z,"LARGE TREE BRANCH FELL INTO OUR FRONT YARD LAST NIGHT. THE BRANCH IS ONLY SLIGHTLY BLOCKING THE SIDEWALK BUT IS MOSTLY IN THE FRONT YARD. THIS CAME FROM A TREE ON CITY PROPERTY THAT HAS BRANCHES HANGING OVER OUR RESIDENCE AS WELL, AND MAY NEED AN EVALUATION FOR PRUNING.",0,"219 E BOLIVAR AV, MILWAUKEE, WI, 53207-5015","c(-87.907707862513, 42.966254177953)",162,TOWN OF LAKE,6,CLOSED
85,2025-07-29T00:00:00Z,"107 E LINCOLN AV, MILWAUKEE, WI, 53207-1541",SETTLEMENT,NA,"SIGNIFICANT DEPRESSION NEAR THE ENTRANCE TO THE NEW APARTMENT CONSTRUCTION, ACROSS FROM MPD STABLES",8,"107 E LINCOLN AV, MILWAUKEE, WI, 53207-1541","c(-87.910787625197, 43.002470328008)",8,BAY VIEW,6,OPEN
86,2025-07-29T00:00:00Z,"2704 ADJ S CHASE AV, MILWAUKEE, WI, 53207-0000",CONSTRUCTION CONCERNS,2025-07-30T00:00:00Z,"THERE IS A BARRICADE IN THE RIGHT LANE OF CHASE AVENUE, GOING SOUTH, THAT HAS CONTINUED TO BE PRESENT FOR THE LAST 2 MONTHS. COULD SOMEONE PLEASE FINISH PAVING THE ROAD AND REMOVE THE BARRICADE? I BELIEVE THIS WAS RELATED TO A SEWER/PIPE PROBLEM INITIALLY, BUT NOTHING HAPPENED FOR QUITE A WHILE TO RESOLVE THE ROAD AND MAKE IT SAFER FOR DRIVERS.",1,"2704 ADJ S CHASE AV, MILWAUKEE, WI, 53207-0000","c(-87.910789888311, 42.994992287362)",8,BAY VIEW,6,CLOSED
87,2025-07-29T00:00:00Z,"8105 N 105TH ST, MILWAUKEE, WI, 53224-2603",MISSED COLLECTION: ADDITIONAL ITEMS,NA,"MY GARBAGE WAS NOT COLLECTED YESTERDAY.  IT WAS PUSHED OUT TO THE CURB, HOWEVER, IT WAS NOT COLLECTED.",8,"8105 N 105TH ST, MILWAUKEE, WI, 53224-2603","c(-88.042761361246, 43.165417627043)",130,PHEASANT RUN,6,OPEN
88,2025-07-29T00:00:00Z,"3223 W WALNUT ST, MILWAUKEE, WI, 53208-2058",BRANCHES OR BUSHES ENCROACHING SIDEWALK,NA,THIS IS MY SECOND REQUEST TO HAVE THE TREE IN FRONT OF MY HOUSE PRUNED. IT HAS GROWN OVER THE SIDEWALK AND IS NOW TOUCHING MY HOUSE AND INTO MY GUTTER. I RECEIVED A TAG ON MY DOOR OVER A MONTH AGO STATING THE TREE WOULD BE PRUNED.,8,"3223 W WALNUT ST, MILWAUKEE, WI, 53208-2058","c(-87.954873418414, 43.05269599103)",174,WALNUT HILL,1,OPEN
89,2025-07-29T00:00:00Z,"2833 S CALIFORNIA ST, MILWAUKEE, WI, 53207-2224",DAMAGED CITY TREE,NA,DAMAGED TREE AND DEAD BRANCH,8,"2833 S CALIFORNIA ST, MILWAUKEE, WI, 53207-2224","c(-87.893512355114, 42.992991443255)",8,BAY VIEW,6,OPEN
90,2025-07-29T00:00:00Z,"4749 N 52ND ST, MILWAUKEE, WI, 53218-5007",GARBAGE CART COLLECTION REQUEST: CART NOT AT COLLECTION POINT,NA,NA,8,"4749 N 52ND ST, MILWAUKEE, WI, 53218-5007","c(-87.978291198601, 43.103728202686)",172,WAHL PARK,6,OPEN
91,2025-07-29T00:00:00Z,"4627 W HALE PL, MILWAUKEE, WI, 53216-3324","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",2025-07-30T00:00:00Z,NA,1,"4627 W HALE PL, MILWAUKEE, WI, 53216-3324","c(-87.971821710454, 43.077911479901)",155,SUNSET HEIGHTS,6,CLOSED
92,2025-07-29T00:00:00Z,"3521 S 87TH ST, MILWAUKEE, WI, 53228-1513",SCATTERED LITTER AND DEBRIS ON PRIVATE PROPERTY,NA,YARD-WASTE IN BAG,8,"3521 S 87TH ST, MILWAUKEE, WI, 53228-1513","c(-88.021715994934, 42.98042994597)",111,MORGAN HEIGHTS,6,OPEN
93,2025-07-29T00:00:00Z,"1608 S 31ST ST, MILWAUKEE, WI, 53215-1933",SCATTERED LITTER AND DEBRIS ON PRIVATE PROPERTY,2025-07-30T00:00:00Z,CONSTRUUCTION AND WOOD,1,"1608 S 31ST ST, MILWAUKEE, WI, 53215-1933","c(-87.952429506906, 43.013840463485)",15,BURNHAM PARK,6,CLOSED
94,2025-07-29T00:00:00Z,"2201 N 41ST ST, MILWAUKEE, WI, 53208-1304",***FIELD USE ONLY*** CREW-REPORTED POTHOLE,2025-07-29T00:00:00Z,NA,0,"2201 N 41ST ST, MILWAUKEE, WI, 53208-1304","c(-87.964890714718, 43.05937473339)",176,WASHINGTON PARK,1,CLOSED
95,2025-07-29T00:00:00Z,"1740 W PIERCE ST, MILWAUKEE, WI, 53204-0000",ZONING VIOLATION,2025-07-29T00:00:00Z,WATER LEAKING IN AT WINDOW,0,"1740 W PIERCE ST, MILWAUKEE, WI, 53204-0000","c(-87.935543073311, 43.024469429173)",109,MITCHELL PARK,5,CLOSED
96,2025-07-29T00:00:00Z,"2862 N 87TH ST, MILWAUKEE, WI, 53222-4731","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,"TRASH CONSIST OF: 2 OFFICE CHAIRS. BIN OF CURTAIN RODS, IRONING BOARD, UTILITY RACK, BOX FAN, AND PLANT STAND",8,"2862 N 87TH ST, MILWAUKEE, WI, 53222-4731","c(-88.020996743823, 43.071161491364)",28,COOPER PARK,6,OPEN
97,2025-07-29T00:00:00Z,"923 S 24TH ST, MILWAUKEE, WI, 53204-1006",WEEDS AND TALL GRASS COMPLAINT,2025-07-29T00:00:00Z,NA,0,"923 S 24TH ST, MILWAUKEE, WI, 53204-1006","c(-87.94391952825, 43.021284766971)",21,CLARKE SQUARE,5,CLOSED
98,2025-07-29T00:00:00Z,"4301 S HOWELL AV, MILWAUKEE, WISCONSIN, 53207",TRAFFIC SIGNALS,2025-07-29T00:00:00Z,"WHEN GOING EAST OR WEST ON BOLIVAR, THE RED LIGHT TAKES AT TIMES OVER 5 MINUTES TO SWITCH SO THAT BOLIVAR TRAFFIC CAN GO STRAIGHT ACROSS HOWELL OR TURN LEFT INTO HOWELL. PEOPLE HAVE BEEN GOING ON RED, IF TRAFFIC IS CLEAR, BECAUSE IT TAKES SO LONG.",0,"4301 S HOWELL AV, MILWAUKEE, WISCONSIN, 53207, MILWAUKEE, WI","c(-87.909991092938, 42.966317209865)",162,TOWN OF LAKE,6,CLOSED
99,2025-07-29T00:00:00Z,"3223 S INDIANA AV, MILWAUKEE, WI, 53207-3036","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,NA,8,"3223 S INDIANA AV, MILWAUKEE, WI, 53207-3036","c(-87.876218477206, 42.986110822757)",39,FERNWOOD,6,OPEN
100,2025-07-29T00:00:00Z,"3218 S INDIANA AV, MILWAUKEE, WI, 53207-3037","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,2CU,8,"3218 S INDIANA AV, MILWAUKEE, WI, 53207-3037","c(-87.875582709851, 42.98609414277)",39,FERNWOOD,6,OPEN
101,2025-07-28T00:00:00Z,"8111 W BURLEIGH ST, MILWAUKEE, WI, 53222-4801","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,NA,9,"8111 W BURLEIGH ST, MILWAUKEE, WI, 53222-4801","c(-88.014033058665, 43.074986698607)",28,COOPER PARK,6,OPEN
102,2025-07-28T00:00:00Z,"3071 N 81ST ST, MILWAUKEE, WI, 53222-4809","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,"THIRD REQUEST, PLEASE PICK UP ASAP",9,"3071 N 81ST ST, MILWAUKEE, WI, 53222-4809","c(-88.013850919909, 43.074946968385)",28,COOPER PARK,6,OPEN
103,2025-07-28T00:00:00Z,"3359 S 20TH ST, MILWAUKEE, WI, 53215-4915",STREET LIGHT OUT,2025-07-29T00:00:00Z,NA,1,"3359 S 20TH ST, MILWAUKEE, WI, 53215-4915","c(-87.938955094637, 42.983536530744)",151,SOUTHGATE,6,CLOSED
104,2025-07-28T00:00:00Z,"2512 N 49TH ST, MILWAUKEE, WI, 53210-2847","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",2025-07-29T00:00:00Z,NA,1,"2512 N 49TH ST, MILWAUKEE, WI, 53210-2847","c(-87.974643394339, 43.064659816709)",167,UPTOWN,1,CLOSED
105,2025-07-28T00:00:00Z,"220 S 65TH ST, MILWAUKEE, WI, 53214-1717",BULKY PICKUP & SAN INSPECTOR NOTIFICATION,NA,NA,9,"220 S 65TH ST, MILWAUKEE, WI, 53214-1717","c(-87.993431430307, 43.029107722933)",74,JOHNSON'S WOODS,6,OPEN
106,2025-07-28T00:00:00Z,"1566 S 24TH ST, MILWAUKEE, WI, 53204-2505",SCATTERED LITTER AND DEBRIS ON PRIVATE PROPERTY,NA,SCATTERED TRASH,9,"1566 S 24TH ST, MILWAUKEE, WI, 53204-2505","c(-87.943400772262, 43.014570443432)",116,MUSKEGO WAY,5,OPEN
107,2025-07-28T00:00:00Z,"1556 S 24TH ST, MILWAUKEE, WI, 53204-2505",SCATTERED LITTER AND DEBRIS ON PRIVATE PROPERTY,NA,SCATTERED TRASH,9,"1556 S 24TH ST, MILWAUKEE, WI, 53204-2505","c(-87.943354336518, 43.014721904422)",116,MUSKEGO WAY,5,OPEN
108,2025-07-28T00:00:00Z,"2317 W ORCHARD ST, MILWAUKEE, WI, 53204-2535",SCATTERED LITTER AND DEBRIS ON PRIVATE PROPERTY,2025-07-29T00:00:00Z,SCATTERED CONSTRUCTIONAL MATERIAL,1,"2317 W ORCHARD ST, MILWAUKEE, WI, 53204-2535","c(-87.942882100094, 43.015868716415)",116,MUSKEGO WAY,5,CLOSED
109,2025-07-28T00:00:00Z,"2028 W MITCHELL ST, MILWAUKEE, WI, 53204-3017",SCATTERED LITTER AND DEBRIS ON PRIVATE PROPERTY,NA,SCATTERED TRASH,9,"2028 W MITCHELL ST, MILWAUKEE, WI, 53204-3017","c(-87.939123403253, 43.012640384497)",116,MUSKEGO WAY,5,OPEN
110,2025-07-28T00:00:00Z,"7369 N 95TH ST, MILWAUKEE, WI, 53224-3954","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",2025-07-28T00:00:00Z,BRANCHES,0,"7369 N 95TH ST, MILWAUKEE, WI, 53224-3954","c(-88.031626086697, 43.15195398552)",16,CALUMET FARMS,6,CLOSED
111,2025-07-28T00:00:00Z,"2741 S 44TH ST, MILWAUKEE, WI, 53219-3203","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,BRUSH AND STICKS,9,"2741 S 44TH ST, MILWAUKEE, WI, 53219-3203","c(-87.969289621324, 42.994751056188)",73,JACKSON PARK,6,OPEN
112,2025-07-28T00:00:00Z,"3401 S 88TH ST, MILWAUKEE, WI, 53227-4520",SCATTERED LITTER AND DEBRIS ON PRIVATE PROPERTY,NA,CONSTRUCTION DEBRIS,9,"3401 S 88TH ST, MILWAUKEE, WI, 53227-4520","c(-88.022845121111, 42.982533258843)",35,EUCLID PARK,6,OPEN
113,2025-07-28T00:00:00Z,"1100 S 11TH ST, MILWAUKEE, WI, 53204-2206",RESTAURANT COMPLAINT,NA,TAQUERIA ELCABRITO HAS TRASH DUMPSTER AND GREASE CONTAINER IN ALLEY PUBLIC RIGHT OF WAY.  CONTAINERS FREQUENTLY OVER FLOW ONTO THE ALLEY CREATING A MESS.  PLEASE INSTRUCT THEM TO MOVE CONTAINERS IN TO ONE OF THEIR TWO PRIVATE PARKING LOTS.  TRASH COLLECTION OCCURS AS EARLY AS 5:30AM AND VIOLATES CITY ORD CHAPTER 80 NUISANCES WHICH DOESN'T ALLOW COLLECTION BEFORE 7AM.  THEIR PHONE NUMBER IS:  414-385-9000.,9,"1100 S 11TH ST, MILWAUKEE, WI, 53204-2206","c(-87.925143310765, 43.019957241146)",173,WALKER'S POINT,5,OPEN
114,2025-07-28T00:00:00Z,"8435 W CONCORDIA AV, MILWAUKEE, WI, 53222-3721",JUNK VEHICLE ON PRIVATE PROPERTY,2025-07-28T00:00:00Z,VEHICLE WITH FRONT RIGHT DAMAGE HAS BEEN SITTING ON THE STREET FOR OVER 3 WEEKS,0,"8435 W CONCORDIA AV, MILWAUKEE, WI, 53222-3721","c(-88.018473790967, 43.078756794836)",79,KOPS PARK,6,CLOSED
115,2025-07-28T00:00:00Z,"5446 N 53RD ST, MILWAUKEE, WI, 53218-3321","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,2CU,9,"5446 N 53RD ST, MILWAUKEE, WI, 53218-3321","c(-87.978451795866, 43.116768180913)",97,MC GOVERN PARK,6,OPEN
116,2025-07-27T00:00:00Z,"2505 N 17TH ST, MILWAUKEE, WI, 53206-2021",WEEDS AND TALL GRASS COMPLAINT,NA,TALL GRASS & TALL WEEDS,10,"2505 N 17TH ST, MILWAUKEE, WI, 53206-2021","c(-87.93400742483, 43.064287827846)",120,NORTH DIVISION,2,OPEN
117,2025-07-27T00:00:00Z,"3445 S IOWA AV, MILWAUKEE, WI, 53207-3650","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,NA,10,"3445 S IOWA AV, MILWAUKEE, WI, 53207-3650","c(-87.88516498538, 42.981773774597)",8,BAY VIEW,6,OPEN
118,2025-07-27T00:00:00Z,"2914 N 40TH ST, MILWAUKEE, WI, 53210-1808",DEAD ANIMAL,NA,DEAD DOG IN THE ALLEY BY THE GARBAGE COVERED IN A FED AND BLACK BAG.,10,"2914 N 40TH ST, MILWAUKEE, WI, 53210-1808","c(-87.962976288033, 43.071920011692)",147,SHERMAN PARK,4,OPEN
119,2025-07-27T00:00:00Z,8650 W DALLAS ST,CLOGGED CATCH BASIN/SURFACE FLOODING,NA,THE SEWER IS CLOGGED UP AND DOES NOT DRAIN,10,"8650 W DALLAS ST, MILWAUKEE, WI","c(-88.019243668774, 43.142382899831)",99,MENOMONEE RIVER HILLS,6,OPEN
120,2025-07-27T00:00:00Z,"10502 W HAMPTON AV, MILWAUKEE, WI, 53225-3911",DEAD ANIMAL,NA,DEAD CAT AT THE INTERSECTION OF N. 105TH AND W. HAMPTON AVE IN THE LEFT TURN LANE ON WEST BOUND LANE ON HAMPTON AVE.,10,"10502 W HAMPTON AV, MILWAUKEE, WI, 53225-3911","c(-88.043602317592, 43.105144534775)",159,TIMMERMAN WEST,6,OPEN
121,2025-07-27T00:00:00Z,"2002 S 32ND ST, MILWAUKEE, WI, 53215-2109",POTHOLES,NA,LARGE POTHOLE IN FRONT OF HOUSE,10,"2002 S 32ND ST, MILWAUKEE, WI, 53215-2109","c(-87.953757200369, 43.008365488149)",15,BURNHAM PARK,6,OPEN
122,2025-07-27T00:00:00Z,"2330 W RAMSEY AV, MILWAUKEE, WI, 53221-4906",SETTLEMENT,NA,REPORT OF A SINKHOLE.,10,"2330 W RAMSEY AV, MILWAUKEE, WI, 53221-4906","c(-87.945203635816, 42.93789912152)",29,COPERNICUS PARK,6,OPEN
123,2025-07-27T00:00:00Z,"5937 N 35TH ST, MILWAUKEE, WI, 53209-0000",BROKEN BRANCH DOWN - BLOCKING STREET,NA,OPERATOR LEFT A DETAILED MESSAGE WITH N. ABDULLAH.,10,"5937 N 35TH ST, MILWAUKEE, WI, 53209-0000","c(-87.956461872885, 43.1255680896)",157,THURSTON WOODS,6,OPEN
124,2025-07-27T00:00:00Z,"3263 S 67TH ST, MILWAUKEE, WI, 53219-4218","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,BRUSH PICKUP PLEASE.,10,"3263 S 67TH ST, MILWAUKEE, WI, 53219-4218","c(-87.996549498288, 42.9854067848)",61,HAWLEY FARMS,6,OPEN
125,2025-07-27T00:00:00Z,"1933 N 24TH PL, MILWAUKEE, WI, 53205-1431",BROKEN BRANCH DOWN - NOT BLOCKING,NA,REQUEST FOR PICK UP OF BRANCHES NEAR ALLEY.,10,"1933 N 24TH PL, MILWAUKEE, WI, 53205-1431","c(-87.944109126899, 43.05561419253)",105,MIDTOWN,1,OPEN
126,2025-07-27T00:00:00Z,"3022 N FARWELL AV, MILWAUKEE, WI, 53211-3306",BULKY PICKUP & SAN INSPECTOR NOTIFICATION,NA,QUEEN MATTRESS,10,"3022 N FARWELL AV, MILWAUKEE, WI, 53211-3306","c(-87.881330599953, 43.073390323237)",166,UPPER EAST SIDE,6,OPEN
127,2025-07-27T00:00:00Z,"2830 N 51ST ST, MILWAUKEE, WI, 53210-1601",BROKEN BRANCH DOWN - BLOCKING STREET,NA,REPORT OF A LARGE TREE BRANCH DOWN BLOCKING THE ALLEY. OPERATOR CONTACTED A. UNGER.,10,"2830 N 51ST ST, MILWAUKEE, WI, 53210-1601","c(-87.977074397717, 43.07047446867)",143,SAINT JOSEPH,1,OPEN
128,2025-07-27T00:00:00Z,"1011 N 17TH ST, MILWAUKEE, WI, 53233-0000",BRANCHES OR BUSHES BLOCKING SIGN,NA,THE MIDDLE LEVEL OF THE BUSHES IN THE MEDIAN ON 17TH JUST NORTH OF STATE STREET REALLY BLOCK SEEING TRAFFIC TRAVELING SOUTH (WHICH ARE OFTEN MOVING VERY FAST) WHEN TRYING TO MAKE A LEFT TURN ONTO STATE STREET FROM NORTHBOUND 17TH STREET WHICH CREATES A SIGNIFICANT SAFETY CONCERN WHEN TRYING TO DECIDE IF IT’S SAFE TO TURN OR NOT AT THIS INTERSECTION.,10,"1011 N 17TH ST, MILWAUKEE, WI, 53233-0000","c(-87.934408750355, 43.043548610547)",6,AVENUES WEST,6,OPEN
129,2025-07-27T00:00:00Z,"3719 N 37TH ST, MILWAUKEE, WI, 53216-3007","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,TREES FENCING AND FIRE PIT,10,"3719 N 37TH ST, MILWAUKEE, WI, 53216-3007","c(-87.959970118459, 43.084850438444)",140,ROOSEVELT GROVE,4,OPEN
130,2025-07-27T00:00:00Z,"3223 N COLONIAL DR, MILWAUKEE, WI, 53222-3435",WEEDS AND TALL GRASS COMPLAINT,NA,I’M NOT SURE IF THIS IS THE HOMEOWNER’S RESPONSIBILITY BUT LAST FALL THE CITY RE-DID THE SIDEWALKS AND STREET BUT LEFT THIS GRASSY AREA UNPLANTED AT THE END OF THE PROJECT AND THE HOMEOWNER NEVER REPLANTED GRASS EITHER AND NOW THERE IS 5-6 FOOT PLUS WEEDS AT THE END OF THIS LOT,10,"3223 N COLONIAL DR, MILWAUKEE, WI, 53222-3435","c(-88.03428348528, 43.077306096944)",113,MOUNT MARY,6,OPEN
131,2025-07-27T00:00:00Z,"3225 S 42ND ST, MILWAUKEE, WI, 53215-4032",STREET LIGHT CYCLING,2025-07-28T00:00:00Z,STREET LIGHT GOING ON AND OFF AT CORNER,1,"3225 S 42ND ST, MILWAUKEE, WI, 53215-4032","c(-87.967001361757, 42.985866951284)",2,ALVERNO,6,CLOSED
132,2025-07-27T00:00:00Z,"2120 N 37TH ST, MILWAUKEE, WI, 53208-1325",EXTERIOR OF BUILDING IN DISREPAIR,NA,"GRASS IS TOO HIGH 2037 ,2039 N. 39TH  ST",10,"2120 N 37TH ST, MILWAUKEE, WI, 53208-1325","c(-87.959693180378, 43.05798618731)",176,WASHINGTON PARK,1,OPEN
133,2025-07-27T00:00:00Z,"5557 S 26TH ST, MILWAUKEE, WI, 53221-4101",BUMP IN CITY STREET OR ALLEY,NA,"FEW BAD POTHOLES IN OUR STREET DAMAGING OUR CARS 
5557 S 26 STREET GETTING SO BAD FOR THE PAST FEW YEARS COMING BACK EVERY SPRINGS .. PLEASE FIX IT PROPERLY .. THANK YOU..",10,"5557 S 26TH ST, MILWAUKEE, WI, 53221-4101","c(-87.947932615852, 42.943536077134)",29,COPERNICUS PARK,6,OPEN
